datetime,resolutioncode,fueltypepublication,generatedpower,totalgeneratedpower
2025-03-02T04:00:00+00:00,PT15M,Solar,0,4302.85
2025-03-02T04:00:00+00:00,PT15M,Other Fuel,0,4302.85
2025-03-02T04:00:00+00:00,PT15M,Other,279.24,4302.85
2025-03-02T04:00:00+00:00,PT15M,Nuclear,3499.5,4302.85
2025-03-02T04:00:00+00:00,PT15M,Natural Gas,488.39,4302.85
2025-03-02T04:00:00+00:00,PT15M,Biofuels,0,4302.85
2025-03-02T03:45:00+00:00,PT15M,Wind Onshore,30.18,4303.96
2025-03-02T03:45:00+00:00,PT15M,Wind Offshore,0,4303.96
2025-03-02T03:45:00+00:00,PT15M,Water,3.76,4303.96
2025-03-02T03:45:00+00:00,PT15M,Solar,0,4303.96
2025-03-02T03:45:00+00:00,PT15M,Other Fuel,0,4303.96
2025-03-02T03:45:00+00:00,PT15M,Other,281.26,4303.96
2025-03-02T03:45:00+00:00,PT15M,Nuclear,3500.17,4303.96
2025-03-02T03:45:00+00:00,PT15M,Natural Gas,488.59,4303.96
2025-03-02T03:45:00+00:00,PT15M,Biofuels,0,4303.96
2025-03-02T03:30:00+00:00,PT15M,Wind Onshore,27.22,4296.16
2025-03-02T03:30:00+00:00,PT15M,Wind Offshore,0,4296.16
2025-03-02T03:30:00+00:00,PT15M,Water,3.76,4296.16
2025-03-02T03:30:00+00:00,PT15M,Solar,0,4296.16
2025-03-02T03:30:00+00:00,PT15M,Other Fuel,0,4296.16
2025-03-02T03:30:00+00:00,PT15M,Other,278.14,4296.16
2025-03-02T03:30:00+00:00,PT15M,Nuclear,3499.14,4296.16
2025-03-02T03:30:00+00:00,PT15M,Natural Gas,487.9,4296.16
2025-03-02T03:30:00+00:00,PT15M,Biofuels,0,4296.16
2025-03-02T03:15:00+00:00,PT15M,Wind Onshore,30.52,4344.75
2025-03-02T03:15:00+00:00,PT15M,Wind Offshore,0,4344.75
2025-03-02T03:15:00+00:00,PT15M,Water,3.78,4344.75
2025-03-02T03:15:00+00:00,PT15M,Solar,0,4344.75
2025-03-02T03:15:00+00:00,PT15M,Other Fuel,0,4344.75
2025-03-02T03:15:00+00:00,PT15M,Other,322.51,4344.75
2025-03-02T03:15:00+00:00,PT15M,Nuclear,3498.65,4344.75
2025-03-02T03:15:00+00:00,PT15M,Natural Gas,489.29,4344.75
2025-03-02T03:15:00+00:00,PT15M,Biofuels,0,4344.75
2025-03-02T03:00:00+00:00,PT15M,Wind Onshore,35.73,4336.17
2025-03-02T03:00:00+00:00,PT15M,Wind Offshore,0,4336.17
2025-03-02T03:00:00+00:00,PT15M,Water,3.76,4336.17
2025-03-02T03:00:00+00:00,PT15M,Solar,0,4336.17
2025-03-02T03:00:00+00:00,PT15M,Other Fuel,0,4336.17
2025-03-02T03:00:00+00:00,PT15M,Other,310.86,4336.17
2025-03-02T03:00:00+00:00,PT15M,Nuclear,3497.94,4336.17
2025-03-02T03:00:00+00:00,PT15M,Natural Gas,487.88,4336.17
2025-03-02T03:00:00+00:00,PT15M,Biofuels,0,4336.17
2025-03-02T02:45:00+00:00,PT15M,Wind Onshore,36.82,4344.62
2025-03-02T02:45:00+00:00,PT15M,Wind Offshore,0,4344.62
2025-03-02T02:45:00+00:00,PT15M,Water,3.78,4344.62
2025-03-02T02:45:00+00:00,PT15M,Solar,0,4344.62
2025-03-02T02:45:00+00:00,PT15M,Other Fuel,0,4344.62
2025-03-02T02:45:00+00:00,PT15M,Other,318.9,4344.62
2025-03-02T02:45:00+00:00,PT15M,Nuclear,3498.58,4344.62
2025-03-02T02:45:00+00:00,PT15M,Natural Gas,486.54,4344.62
2025-03-02T02:45:00+00:00,PT15M,Biofuels,0,4344.62
2025-03-02T02:30:00+00:00,PT15M,Wind Onshore,35.99,4410.09
2025-03-02T02:30:00+00:00,PT15M,Wind Offshore,0,4410.09
2025-03-02T02:30:00+00:00,PT15M,Water,3.76,4410.09
2025-03-02T02:30:00+00:00,PT15M,Solar,0,4410.09
2025-03-02T02:30:00+00:00,PT15M,Other Fuel,0,4410.09
2025-03-02T02:30:00+00:00,PT15M,Other,384.73,4410.09
2025-03-02T02:30:00+00:00,PT15M,Nuclear,3499.23,4410.09
2025-03-02T02:30:00+00:00,PT15M,Natural Gas,486.38,4410.09
2025-03-02T02:30:00+00:00,PT15M,Biofuels,0,4410.09
2025-03-02T02:15:00+00:00,PT15M,Wind Onshore,29.08,4421.63
2025-03-02T02:15:00+00:00,PT15M,Wind Offshore,0,4421.63
2025-03-02T02:15:00+00:00,PT15M,Water,3.76,4421.63
2025-03-02T02:15:00+00:00,PT15M,Solar,0,4421.63
2025-03-02T02:15:00+00:00,PT15M,Other Fuel,0,4421.63
2025-03-02T02:15:00+00:00,PT15M,Other,402.12,4421.63
2025-03-02T02:15:00+00:00,PT15M,Nuclear,3499.07,4421.63
2025-03-02T02:15:00+00:00,PT15M,Natural Gas,487.6,4421.63
2025-03-02T02:15:00+00:00,PT15M,Biofuels,0,4421.63
2025-03-02T02:00:00+00:00,PT15M,Wind Onshore,31.53,4454.94
2025-03-02T02:00:00+00:00,PT15M,Wind Offshore,0,4454.94
2025-03-02T02:00:00+00:00,PT15M,Water,3.78,4454.94
2025-03-02T02:00:00+00:00,PT15M,Solar,0,4454.94
2025-03-02T02:00:00+00:00,PT15M,Other Fuel,0,4454.94
2025-03-02T02:00:00+00:00,PT15M,Other,433.83,4454.94
2025-03-02T02:00:00+00:00,PT15M,Nuclear,3498.51,4454.94
2025-03-02T02:00:00+00:00,PT15M,Natural Gas,487.29,4454.94
2025-03-02T02:00:00+00:00,PT15M,Biofuels,0,4454.94
2025-03-02T01:45:00+00:00,PT15M,Wind Onshore,29.06,4406.3
2025-03-02T01:45:00+00:00,PT15M,Wind Offshore,2.12,4406.3
2025-03-02T01:45:00+00:00,PT15M,Water,3.76,4406.3
2025-03-02T01:45:00+00:00,PT15M,Solar,0,4406.3
2025-03-02T01:45:00+00:00,PT15M,Other Fuel,0,4406.3
2025-03-02T01:45:00+00:00,PT15M,Other,385.53,4406.3
2025-03-02T01:45:00+00:00,PT15M,Nuclear,3497.79,4406.3
2025-03-02T01:45:00+00:00,PT15M,Natural Gas,488.04,4406.3
2025-03-02T01:45:00+00:00,PT15M,Biofuels,0,4406.3
2025-03-02T01:30:00+00:00,PT15M,Wind Onshore,35.63,4419.34
2025-03-02T01:30:00+00:00,PT15M,Wind Offshore,5.31,4419.34
2025-03-02T01:30:00+00:00,PT15M,Water,3.78,4419.34
2025-03-02T01:30:00+00:00,PT15M,Solar,0,4419.34
2025-03-02T01:30:00+00:00,PT15M,Other Fuel,0,4419.34
2025-03-02T01:30:00+00:00,PT15M,Other,390.2,4419.34
2025-03-02T01:30:00+00:00,PT15M,Nuclear,3497.82,4419.34
2025-03-02T01:30:00+00:00,PT15M,Natural Gas,486.6,4419.34
2025-03-02T01:30:00+00:00,PT15M,Biofuels,0,4419.34
2025-03-02T01:15:00+00:00,PT15M,Wind Onshore,34.57,4414.76
2025-03-02T01:15:00+00:00,PT15M,Wind Offshore,6.55,4414.76
2025-03-02T01:15:00+00:00,PT15M,Water,3.76,4414.76
2025-03-02T01:15:00+00:00,PT15M,Solar,0,4414.76
2025-03-02T01:15:00+00:00,PT15M,Other Fuel,0,4414.76
2025-03-02T01:15:00+00:00,PT15M,Other,386.23,4414.76
2025-03-02T01:15:00+00:00,PT15M,Nuclear,3497.03,4414.76
2025-03-02T01:15:00+00:00,PT15M,Natural Gas,486.62,4414.76
2025-03-02T01:15:00+00:00,PT15M,Biofuels,0,4414.76
2025-03-02T01:00:00+00:00,PT15M,Wind Onshore,31.19,4407.09
2025-03-02T01:00:00+00:00,PT15M,Wind Offshore,0,4407.09
2025-03-02T01:00:00+00:00,PT15M,Water,3.76,4407.09
2025-03-02T01:00:00+00:00,PT15M,Solar,0,4407.09
2025-03-02T01:00:00+00:00,PT15M,Other Fuel,0,4407.09
2025-03-02T01:00:00+00:00,PT15M,Other,388.15,4407.09
2025-03-02T01:00:00+00:00,PT15M,Nuclear,3497.84,4407.09
2025-03-02T01:00:00+00:00,PT15M,Natural Gas,486.15,4407.09
2025-03-02T01:00:00+00:00,PT15M,Biofuels,0,4407.09
2025-03-02T00:45:00+00:00,PT15M,Wind Onshore,21.29,4401.63
2025-03-02T00:45:00+00:00,PT15M,Wind Offshore,0.46,4401.63
2025-03-02T00:45:00+00:00,PT15M,Water,3.78,4401.63
2025-03-02T00:45:00+00:00,PT15M,Solar,0,4401.63
2025-03-02T00:45:00+00:00,PT15M,Other Fuel,0,4401.63
2025-03-02T00:45:00+00:00,PT15M,Other,388.86,4401.63
2025-03-02T00:45:00+00:00,PT15M,Nuclear,3498.44,4401.63
2025-03-02T00:45:00+00:00,PT15M,Natural Gas,488.8,4401.63
2025-03-02T00:45:00+00:00,PT15M,Biofuels,0,4401.63
2025-03-02T00:30:00+00:00,PT15M,Wind Onshore,13.33,4400.42
2025-03-02T00:30:00+00:00,PT15M,Wind Offshore,2.04,4400.42
2025-03-02T00:30:00+00:00,PT15M,Water,3.76,4400.42
2025-03-02T00:30:00+00:00,PT15M,Solar,0,4400.42
2025-03-02T00:30:00+00:00,PT15M,Other Fuel,0,4400.42
2025-03-02T00:30:00+00:00,PT15M,Other,395.55,4400.42
2025-03-02T00:30:00+00:00,PT15M,Nuclear,3497.69,4400.42
2025-03-02T00:30:00+00:00,PT15M,Natural Gas,488.05,4400.42
2025-03-02T00:30:00+00:00,PT15M,Biofuels,0,4400.42
2025-03-02T00:15:00+00:00,PT15M,Wind Onshore,9.1,4445.5
2025-03-02T00:15:00+00:00,PT15M,Wind Offshore,8.85,4445.5
2025-03-02T00:15:00+00:00,PT15M,Water,3.78,4445.5
2025-03-02T00:15:00+00:00,PT15M,Solar,0,4445.5
2025-03-02T00:15:00+00:00,PT15M,Other Fuel,0,4445.5
2025-03-02T00:15:00+00:00,PT15M,Other,437.21,4445.5
2025-03-02T00:15:00+00:00,PT15M,Nuclear,3497.96,4445.5
2025-03-02T00:15:00+00:00,PT15M,Natural Gas,488.6,4445.5
2025-03-02T00:15:00+00:00,PT15M,Biofuels,0,4445.5
2025-03-02T00:00:00+00:00,PT15M,Wind Onshore,6.35,4486.37
2025-03-02T00:00:00+00:00,PT15M,Wind Offshore,24.15,4486.37
2025-03-02T00:00:00+00:00,PT15M,Water,3.76,4486.37
2025-03-02T00:00:00+00:00,PT15M,Solar,0,4486.37
2025-03-02T00:00:00+00:00,PT15M,Other Fuel,0,4486.37
2025-03-02T00:00:00+00:00,PT15M,Other,466.59,4486.37
2025-03-02T00:00:00+00:00,PT15M,Nuclear,3496.98,4486.37
2025-03-02T00:00:00+00:00,PT15M,Natural Gas,488.54,4486.37
2025-03-02T00:00:00+00:00,PT15M,Biofuels,0,4486.37
2025-03-01T23:45:00+00:00,PT15M,Wind Onshore,4.51,4484.18
2025-03-01T23:45:00+00:00,PT15M,Wind Offshore,38.01,4484.18
2025-03-01T23:45:00+00:00,PT15M,Water,3.75,4484.18
2025-03-01T23:45:00+00:00,PT15M,Solar,0,4484.18
2025-03-01T23:45:00+00:00,PT15M,Other Fuel,0,4484.18
2025-03-01T23:45:00+00:00,PT15M,Other,453.66,4484.18
2025-03-01T23:45:00+00:00,PT15M,Nuclear,3495.06,4484.18
2025-03-01T23:45:00+00:00,PT15M,Natural Gas,489.19,4484.18
2025-03-01T23:45:00+00:00,PT15M,Biofuels,0,4484.18
2025-03-01T23:30:00+00:00,PT15M,Wind Onshore,3.64,4501.08
2025-03-01T23:30:00+00:00,PT15M,Wind Offshore,36.43,4501.08
2025-03-01T23:30:00+00:00,PT15M,Water,3.78,4501.08
2025-03-01T23:30:00+00:00,PT15M,Solar,0,4501.08
2025-03-01T23:30:00+00:00,PT15M,Other Fuel,0,4501.08
2025-03-01T23:30:00+00:00,PT15M,Other,453.62,4501.08
2025-03-01T23:30:00+00:00,PT15M,Nuclear,3493.75,4501.08
2025-03-01T23:30:00+00:00,PT15M,Natural Gas,509.86,4501.08
2025-03-01T23:30:00+00:00,PT15M,Biofuels,0,4501.08
2025-03-01T23:15:00+00:00,PT15M,Wind Onshore,4.97,4726.99
2025-03-01T23:15:00+00:00,PT15M,Wind Offshore,34.85,4726.99
2025-03-01T23:15:00+00:00,PT15M,Water,3.76,4726.99
2025-03-01T23:15:00+00:00,PT15M,Solar,0,4726.99
2025-03-01T23:15:00+00:00,PT15M,Other Fuel,0,4726.99
2025-03-01T23:15:00+00:00,PT15M,Other,460.28,4726.99
2025-03-01T23:15:00+00:00,PT15M,Nuclear,3493.19,4726.99
2025-03-01T23:15:00+00:00,PT15M,Natural Gas,729.94,4726.99
2025-03-01T23:15:00+00:00,PT15M,Biofuels,0,4726.99
2025-03-01T23:00:00+00:00,PT15M,Wind Onshore,7.14,5121.89
2025-03-01T23:00:00+00:00,PT15M,Wind Offshore,56.21,5121.89
2025-03-01T23:00:00+00:00,PT15M,Water,3.78,5121.89
2025-03-01T23:00:00+00:00,PT15M,Solar,0,5121.89
2025-03-01T23:00:00+00:00,PT15M,Other Fuel,0,5121.89
2025-03-01T23:00:00+00:00,PT15M,Other,455.84,5121.89
2025-03-01T23:00:00+00:00,PT15M,Nuclear,3492.95,5121.89
2025-03-01T23:00:00+00:00,PT15M,Natural Gas,1105.97,5121.89
2025-03-01T23:00:00+00:00,PT15M,Biofuels,0,5121.89
2025-03-01T22:45:00+00:00,PT15M,Wind Onshore,7.17,5363.15
2025-03-01T22:45:00+00:00,PT15M,Wind Offshore,81.24,5363.15
2025-03-01T22:45:00+00:00,PT15M,Water,3.77,5363.15
2025-03-01T22:45:00+00:00,PT15M,Solar,0,5363.15
2025-03-01T22:45:00+00:00,PT15M,Other Fuel,0,5363.15
2025-03-01T22:45:00+00:00,PT15M,Other,464.2,5363.15
2025-03-01T22:45:00+00:00,PT15M,Nuclear,3492.02,5363.15
2025-03-01T22:45:00+00:00,PT15M,Natural Gas,1314.75,5363.15
2025-03-01T22:45:00+00:00,PT15M,Biofuels,0,5363.15
2025-03-01T22:30:00+00:00,PT15M,Wind Onshore,9.51,5380.45
2025-03-01T22:30:00+00:00,PT15M,Wind Offshore,102.41,5380.45
2025-03-01T22:30:00+00:00,PT15M,Water,3.76,5380.45
2025-03-01T22:30:00+00:00,PT15M,Solar,0,5380.45
2025-03-01T22:30:00+00:00,PT15M,Other Fuel,0,5380.45
2025-03-01T22:30:00+00:00,PT15M,Other,439.76,5380.45
2025-03-01T22:30:00+00:00,PT15M,Nuclear,3490.7,5380.45
2025-03-01T22:30:00+00:00,PT15M,Natural Gas,1334.31,5380.45
2025-03-01T22:30:00+00:00,PT15M,Biofuels,0,5380.45
2025-03-01T22:15:00+00:00,PT15M,Wind Onshore,10.69,5405.95
2025-03-01T22:15:00+00:00,PT15M,Wind Offshore,112.46,5405.95
2025-03-01T22:15:00+00:00,PT15M,Water,3.77,5405.95
2025-03-01T22:15:00+00:00,PT15M,Solar,0,5405.95
2025-03-01T22:15:00+00:00,PT15M,Other Fuel,0,5405.95
2025-03-01T22:15:00+00:00,PT15M,Other,454.89,5405.95
2025-03-01T22:15:00+00:00,PT15M,Nuclear,3490.84,5405.95
2025-03-01T22:15:00+00:00,PT15M,Natural Gas,1333.3,5405.95
2025-03-01T22:15:00+00:00,PT15M,Biofuels,0,5405.95
2025-03-01T22:00:00+00:00,PT15M,Wind Onshore,12.63,5400.13
2025-03-01T22:00:00+00:00,PT15M,Wind Offshore,94.59,5400.13
2025-03-01T22:00:00+00:00,PT15M,Water,3.76,5400.13
2025-03-01T22:00:00+00:00,PT15M,Solar,0,5400.13
2025-03-01T22:00:00+00:00,PT15M,Other Fuel,0,5400.13
2025-03-01T22:00:00+00:00,PT15M,Other,480.34,5400.13
2025-03-01T22:00:00+00:00,PT15M,Nuclear,3491.24,5400.13
2025-03-01T22:00:00+00:00,PT15M,Natural Gas,1317.57,5400.13
2025-03-01T22:00:00+00:00,PT15M,Biofuels,0,5400.13
2025-03-01T21:45:00+00:00,PT15M,Wind Onshore,14.47,5391.78
2025-03-01T21:45:00+00:00,PT15M,Wind Offshore,100.27,5391.78
2025-03-01T21:45:00+00:00,PT15M,Water,3.76,5391.78
2025-03-01T21:45:00+00:00,PT15M,Solar,0,5391.78
2025-03-01T21:45:00+00:00,PT15M,Other Fuel,0,5391.78
2025-03-01T21:45:00+00:00,PT15M,Other,468.02,5391.78
2025-03-01T21:45:00+00:00,PT15M,Nuclear,3490.81,5391.78
2025-03-01T21:45:00+00:00,PT15M,Natural Gas,1314.45,5391.78
2025-03-01T21:45:00+00:00,PT15M,Biofuels,0,5391.78
2025-03-01T21:30:00+00:00,PT15M,Wind Onshore,14.25,5401.61
2025-03-01T21:30:00+00:00,PT15M,Wind Offshore,116.62,5401.61
2025-03-01T21:30:00+00:00,PT15M,Water,3.76,5401.61
2025-03-01T21:30:00+00:00,PT15M,Solar,0,5401.61
2025-03-01T21:30:00+00:00,PT15M,Other Fuel,0,5401.61
2025-03-01T21:30:00+00:00,PT15M,Other,462.39,5401.61
2025-03-01T21:30:00+00:00,PT15M,Nuclear,3490.87,5401.61
2025-03-01T21:30:00+00:00,PT15M,Natural Gas,1313.72,5401.61
2025-03-01T21:30:00+00:00,PT15M,Biofuels,0,5401.61
2025-03-01T21:15:00+00:00,PT15M,Wind Onshore,14.8,5390.01
2025-03-01T21:15:00+00:00,PT15M,Wind Offshore,133.34,5390.01
2025-03-01T21:15:00+00:00,PT15M,Water,3.76,5390.01
2025-03-01T21:15:00+00:00,PT15M,Solar,0,5390.01
2025-03-01T21:15:00+00:00,PT15M,Other Fuel,0,5390.01
2025-03-01T21:15:00+00:00,PT15M,Other,432.82,5390.01
2025-03-01T21:15:00+00:00,PT15M,Nuclear,3491.11,5390.01
2025-03-01T21:15:00+00:00,PT15M,Natural Gas,1314.18,5390.01
2025-03-01T21:15:00+00:00,PT15M,Biofuels,0,5390.01
2025-03-01T21:00:00+00:00,PT15M,Wind Onshore,16.42,5426.42
2025-03-01T21:00:00+00:00,PT15M,Wind Offshore,162.15,5426.42
2025-03-01T21:00:00+00:00,PT15M,Water,3.76,5426.42
2025-03-01T21:00:00+00:00,PT15M,Solar,0,5426.42
2025-03-01T21:00:00+00:00,PT15M,Other Fuel,0,5426.42
2025-03-01T21:00:00+00:00,PT15M,Other,439.15,5426.42
2025-03-01T21:00:00+00:00,PT15M,Nuclear,3491.38,5426.42
2025-03-01T21:00:00+00:00,PT15M,Natural Gas,1313.56,5426.42
2025-03-01T21:00:00+00:00,PT15M,Biofuels,0,5426.42
2025-03-01T20:45:00+00:00,PT15M,Wind Onshore,16.13,5424.24
2025-03-01T20:45:00+00:00,PT15M,Wind Offshore,161.1,5424.24
2025-03-01T20:45:00+00:00,PT15M,Water,3.77,5424.24
2025-03-01T20:45:00+00:00,PT15M,Solar,0,5424.24
2025-03-01T20:45:00+00:00,PT15M,Other Fuel,0,5424.24
2025-03-01T20:45:00+00:00,PT15M,Other,438.59,5424.24
2025-03-01T20:45:00+00:00,PT15M,Nuclear,3491.51,5424.24
2025-03-01T20:45:00+00:00,PT15M,Natural Gas,1313.14,5424.24
2025-03-01T20:45:00+00:00,PT15M,Biofuels,0,5424.24
2025-03-01T20:30:00+00:00,PT15M,Wind Onshore,17.64,5379.14
2025-03-01T20:30:00+00:00,PT15M,Wind Offshore,114.78,5379.14
2025-03-01T20:30:00+00:00,PT15M,Water,3.75,5379.14
2025-03-01T20:30:00+00:00,PT15M,Solar,0,5379.14
2025-03-01T20:30:00+00:00,PT15M,Other Fuel,0,5379.14
2025-03-01T20:30:00+00:00,PT15M,Other,418.55,5379.14
2025-03-01T20:30:00+00:00,PT15M,Nuclear,3492.17,5379.14
2025-03-01T20:30:00+00:00,PT15M,Natural Gas,1332.25,5379.14
2025-03-01T20:30:00+00:00,PT15M,Biofuels,0,5379.14
2025-03-01T20:15:00+00:00,PT15M,Wind Onshore,21.62,5424.43
2025-03-01T20:15:00+00:00,PT15M,Wind Offshore,71.9,5424.43
2025-03-01T20:15:00+00:00,PT15M,Water,17.28,5424.43
2025-03-01T20:15:00+00:00,PT15M,Solar,0,5424.43
2025-03-01T20:15:00+00:00,PT15M,Other Fuel,0,5424.43
2025-03-01T20:15:00+00:00,PT15M,Other,435.58,5424.43
2025-03-01T20:15:00+00:00,PT15M,Nuclear,3492.62,5424.43
2025-03-01T20:15:00+00:00,PT15M,Natural Gas,1385.43,5424.43
2025-03-01T20:15:00+00:00,PT15M,Biofuels,0,5424.43
2025-03-01T20:00:00+00:00,PT15M,Wind Onshore,22.36,5627.5
2025-03-01T20:00:00+00:00,PT15M,Wind Offshore,52.25,5627.5
2025-03-01T20:00:00+00:00,PT15M,Water,103.45,5627.5
2025-03-01T20:00:00+00:00,PT15M,Solar,0,5627.5
2025-03-01T20:00:00+00:00,PT15M,Other Fuel,0,5627.5
2025-03-01T20:00:00+00:00,PT15M,Other,443.51,5627.5
2025-03-01T20:00:00+00:00,PT15M,Nuclear,3492.03,5627.5
2025-03-01T20:00:00+00:00,PT15M,Natural Gas,1513.9,5627.5
2025-03-01T20:00:00+00:00,PT15M,Biofuels,0,5627.5
2025-03-01T19:45:00+00:00,PT15M,Wind Onshore,24.46,5611.94
2025-03-01T19:45:00+00:00,PT15M,Wind Offshore,36.31,5611.94
2025-03-01T19:45:00+00:00,PT15M,Water,114.24,5611.94
2025-03-01T19:45:00+00:00,PT15M,Solar,0,5611.94
2025-03-01T19:45:00+00:00,PT15M,Other Fuel,0,5611.94
2025-03-01T19:45:00+00:00,PT15M,Other,435.46,5611.94
2025-03-01T19:45:00+00:00,PT15M,Nuclear,3492.61,5611.94
2025-03-01T19:45:00+00:00,PT15M,Natural Gas,1508.86,5611.94
2025-03-01T19:45:00+00:00,PT15M,Biofuels,0,5611.94
2025-03-01T19:30:00+00:00,PT15M,Wind Onshore,28.85,5783.83
2025-03-01T19:30:00+00:00,PT15M,Wind Offshore,34.03,5783.83
2025-03-01T19:30:00+00:00,PT15M,Water,353.52,5783.83
2025-03-01T19:30:00+00:00,PT15M,Solar,0,5783.83
2025-03-01T19:30:00+00:00,PT15M,Other Fuel,0,5783.83
2025-03-01T19:30:00+00:00,PT15M,Other,424.05,5783.83
2025-03-01T19:30:00+00:00,PT15M,Nuclear,3492.39,5783.83
2025-03-01T19:30:00+00:00,PT15M,Natural Gas,1450.99,5783.83
2025-03-01T19:30:00+00:00,PT15M,Biofuels,0,5783.83
2025-03-01T19:15:00+00:00,PT15M,Wind Onshore,32.14,5621.77
2025-03-01T19:15:00+00:00,PT15M,Wind Offshore,37.38,5621.77
2025-03-01T19:15:00+00:00,PT15M,Water,326.48,5621.77
2025-03-01T19:15:00+00:00,PT15M,Solar,0,5621.77
2025-03-01T19:15:00+00:00,PT15M,Other Fuel,0,5621.77
2025-03-01T19:15:00+00:00,PT15M,Other,420.1,5621.77
2025-03-01T19:15:00+00:00,PT15M,Nuclear,3492.49,5621.77
2025-03-01T19:15:00+00:00,PT15M,Natural Gas,1313.18,5621.77
2025-03-01T19:15:00+00:00,PT15M,Biofuels,0,5621.77
2025-03-01T19:00:00+00:00,PT15M,Wind Onshore,36.43,5676.24
2025-03-01T19:00:00+00:00,PT15M,Wind Offshore,46.27,5676.24
2025-03-01T19:00:00+00:00,PT15M,Water,354.97,5676.24
2025-03-01T19:00:00+00:00,PT15M,Solar,0,5676.24
2025-03-01T19:00:00+00:00,PT15M,Other Fuel,0,5676.24
2025-03-01T19:00:00+00:00,PT15M,Other,434.45,5676.24
2025-03-01T19:00:00+00:00,PT15M,Nuclear,3493.09,5676.24
2025-03-01T19:00:00+00:00,PT15M,Natural Gas,1311.03,5676.24
2025-03-01T19:00:00+00:00,PT15M,Biofuels,0,5676.24
2025-03-01T18:45:00+00:00,PT15M,Wind Onshore,34.91,5861.05
2025-03-01T18:45:00+00:00,PT15M,Wind Offshore,68.17,5861.05
2025-03-01T18:45:00+00:00,PT15M,Water,508.76,5861.05
2025-03-01T18:45:00+00:00,PT15M,Solar,0,5861.05
2025-03-01T18:45:00+00:00,PT15M,Other Fuel,0,5861.05
2025-03-01T18:45:00+00:00,PT15M,Other,445.53,5861.05
2025-03-01T18:45:00+00:00,PT15M,Nuclear,3492.36,5861.05
2025-03-01T18:45:00+00:00,PT15M,Natural Gas,1311.32,5861.05
2025-03-01T18:45:00+00:00,PT15M,Biofuels,0,5861.05
2025-03-01T18:30:00+00:00,PT15M,Wind Onshore,34.84,5958.89
2025-03-01T18:30:00+00:00,PT15M,Wind Offshore,82.63,5958.89
2025-03-01T18:30:00+00:00,PT15M,Water,583.32,5958.89
2025-03-01T18:30:00+00:00,PT15M,Solar,0,5958.89
2025-03-01T18:30:00+00:00,PT15M,Other Fuel,0,5958.89
2025-03-01T18:30:00+00:00,PT15M,Other,452.89,5958.89
2025-03-01T18:30:00+00:00,PT15M,Nuclear,3493.37,5958.89
2025-03-01T18:30:00+00:00,PT15M,Natural Gas,1311.84,5958.89
2025-03-01T18:30:00+00:00,PT15M,Biofuels,0,5958.89
2025-03-01T18:15:00+00:00,PT15M,Wind Onshore,27.39,5976.06
2025-03-01T18:15:00+00:00,PT15M,Wind Offshore,89.19,5976.06
2025-03-01T18:15:00+00:00,PT15M,Water,588.6,5976.06
2025-03-01T18:15:00+00:00,PT15M,Solar,0,5976.06
2025-03-01T18:15:00+00:00,PT15M,Other Fuel,0,5976.06
2025-03-01T18:15:00+00:00,PT15M,Other,447.51,5976.06
2025-03-01T18:15:00+00:00,PT15M,Nuclear,3493.75,5976.06
2025-03-01T18:15:00+00:00,PT15M,Natural Gas,1329.62,5976.06
2025-03-01T18:15:00+00:00,PT15M,Biofuels,0,5976.06
2025-03-01T18:00:00+00:00,PT15M,Wind Onshore,24.86,6054
2025-03-01T18:00:00+00:00,PT15M,Wind Offshore,89.26,6054
2025-03-01T18:00:00+00:00,PT15M,Water,594.92,6054
2025-03-01T18:00:00+00:00,PT15M,Solar,0,6054
2025-03-01T18:00:00+00:00,PT15M,Other Fuel,0,6054
2025-03-01T18:00:00+00:00,PT15M,Other,477.3,6054
2025-03-01T18:00:00+00:00,PT15M,Nuclear,3493.18,6054
2025-03-01T18:00:00+00:00,PT15M,Natural Gas,1374.48,6054
2025-03-01T18:00:00+00:00,PT15M,Biofuels,0,6054
2025-03-01T17:45:00+00:00,PT15M,Wind Onshore,24.59,6190.3
2025-03-01T17:45:00+00:00,PT15M,Wind Offshore,95.06,6190.3
2025-03-01T17:45:00+00:00,PT15M,Water,606.27,6190.3
2025-03-01T17:45:00+00:00,PT15M,Solar,0,6190.3
2025-03-01T17:45:00+00:00,PT15M,Other Fuel,0,6190.3
2025-03-01T17:45:00+00:00,PT15M,Other,514.72,6190.3
2025-03-01T17:45:00+00:00,PT15M,Nuclear,3493.48,6190.3
2025-03-01T17:45:00+00:00,PT15M,Natural Gas,1456.18,6190.3
2025-03-01T17:45:00+00:00,PT15M,Biofuels,0,6190.3
2025-03-01T17:30:00+00:00,PT15M,Wind Onshore,26.34,6152.26
2025-03-01T17:30:00+00:00,PT15M,Wind Offshore,83.38,6152.26
2025-03-01T17:30:00+00:00,PT15M,Water,611.63,6152.26
2025-03-01T17:30:00+00:00,PT15M,Solar,0,6152.26
2025-03-01T17:30:00+00:00,PT15M,Other Fuel,0,6152.26
2025-03-01T17:30:00+00:00,PT15M,Other,526.27,6152.26
2025-03-01T17:30:00+00:00,PT15M,Nuclear,3493.74,6152.26
2025-03-01T17:30:00+00:00,PT15M,Natural Gas,1410.9,6152.26
2025-03-01T17:30:00+00:00,PT15M,Biofuels,0,6152.26
2025-03-01T17:15:00+00:00,PT15M,Wind Onshore,22.8,5960.09
