datetime,resolutioncode,fueltypepublication,generatedpower,totalgeneratedpower
2025-01-01T07:45:00+00:00,PT15M,Other Fuel,0.0,6984.95
2025-01-01T07:45:00+00:00,PT15M,Biofuels,0.0,6984.95
2025-01-01T07:45:00+00:00,PT15M,Wind Offshore,2032.48,6984.95
2025-01-01T07:30:00+00:00,PT15M,Natural Gas,337.22,7047.25
2025-01-01T07:30:00+00:00,PT15M,Water,9.37,7047.25
2025-01-01T07:30:00+00:00,PT15M,Other,444.95,7047.25
2025-01-01T07:30:00+00:00,PT15M,Biofuels,0.0,7047.25
2025-01-01T07:30:00+00:00,PT15M,Wind Offshore,2090.42,7047.25
2025-01-01T07:15:00+00:00,PT15M,Nuclear,3952.11,7069.97
2025-01-01T07:15:00+00:00,PT15M,Other Fuel,0.0,7069.97
2025-01-01T07:00:00+00:00,PT15M,Nuclear,3950.04,7077.74
2025-01-01T07:00:00+00:00,PT15M,Other Fuel,0.0,7077.74
2025-01-01T07:00:00+00:00,PT15M,Biofuels,0.0,7077.74
2025-01-01T07:00:00+00:00,PT15M,Wind Onshore,212.16,7077.74
2025-01-01T06:45:00+00:00,PT15M,Other,441.14,7070.79
2025-01-01T06:45:00+00:00,PT15M,Other Fuel,0.0,7070.79
2025-01-01T06:45:00+00:00,PT15M,Biofuels,0.0,7070.79
2025-01-01T06:45:00+00:00,PT15M,Wind Onshore,213.81,7070.79
2025-01-01T06:45:00+00:00,PT15M,Wind Offshore,2119.43,7070.79
2025-01-01T06:30:00+00:00,PT15M,Natural Gas,336.43,7078.23
2025-01-01T06:30:00+00:00,PT15M,Other,441.04,7078.23
2025-01-01T06:30:00+00:00,PT15M,Other Fuel,0.0,7078.23
2025-01-01T06:30:00+00:00,PT15M,Wind Onshore,213.01,7078.23
2025-01-01T06:15:00+00:00,PT15M,Nuclear,3951.19,7072.92
2025-01-01T06:15:00+00:00,PT15M,Solar,0.0,7072.92
2025-01-01T06:15:00+00:00,PT15M,Other,440.75,7072.92
2025-01-01T06:15:00+00:00,PT15M,Wind Offshore,2124.38,7072.92
2025-01-01T06:00:00+00:00,PT15M,Natural Gas,336.94,7063.31
2025-01-01T06:00:00+00:00,PT15M,Biofuels,0.0,7063.31
2025-01-01T06:00:00+00:00,PT15M,Wind Onshore,212.94,7063.31
2025-01-01T06:00:00+00:00,PT15M,Wind Offshore,2113.95,7063.31
2025-01-01T05:45:00+00:00,PT15M,Natural Gas,336.96,7079.72
2025-01-01T05:45:00+00:00,PT15M,Nuclear,3951.95,7079.72
2025-01-01T05:45:00+00:00,PT15M,Wind Onshore,211.04,7079.72
2025-01-01T05:45:00+00:00,PT15M,Wind Offshore,2128.42,7079.72
2025-01-01T05:30:00+00:00,PT15M,Nuclear,3952.34,7073.55
2025-01-01T05:30:00+00:00,PT15M,Other,442.76,7073.55
2025-01-01T05:30:00+00:00,PT15M,Wind Onshore,210.29,7073.55
2025-01-01T05:30:00+00:00,PT15M,Wind Offshore,2122.86,7073.55
2025-01-01T05:15:00+00:00,PT15M,Natural Gas,337.19,7068.29
2025-01-01T05:15:00+00:00,PT15M,Wind Onshore,208.91,7068.29
2025-01-01T05:00:00+00:00,PT15M,Natural Gas,336.0,7063.21
2025-01-01T05:00:00+00:00,PT15M,Solar,0.0,7063.21
2025-01-01T05:00:00+00:00,PT15M,Biofuels,0.0,7063.21
2025-01-01T05:00:00+00:00,PT15M,Wind Onshore,207.88,7063.21
2025-01-01T04:45:00+00:00,PT15M,Natural Gas,335.44,7065.74
2025-01-01T04:45:00+00:00,PT15M,Nuclear,3952.36,7065.74
2025-01-01T04:45:00+00:00,PT15M,Solar,0.0,7065.74
2025-01-01T04:45:00+00:00,PT15M,Other Fuel,0.0,7065.74
2025-01-01T04:45:00+00:00,PT15M,Wind Offshore,2120.02,7065.74
2025-01-01T04:30:00+00:00,PT15M,Wind Onshore,209.78,7068.4
2025-01-01T04:30:00+00:00,PT15M,Wind Offshore,2119.5,7068.4
2025-01-01T04:15:00+00:00,PT15M,Natural Gas,335.81,7069.24
2025-01-01T04:15:00+00:00,PT15M,Water,8.39,7069.24
2025-01-01T04:15:00+00:00,PT15M,Nuclear,3950.86,7069.24
2025-01-01T04:15:00+00:00,PT15M,Solar,0.0,7069.24
2025-01-01T04:15:00+00:00,PT15M,Other Fuel,0.0,7069.24
2025-01-01T04:00:00+00:00,PT15M,Nuclear,3950.75,7066.99
2025-01-01T04:00:00+00:00,PT15M,Solar,0.0,7066.99
2025-01-01T03:45:00+00:00,PT15M,Other Fuel,0.0,7069.08
2025-01-01T03:30:00+00:00,PT15M,Solar,0.0,7072.17
2025-01-01T03:30:00+00:00,PT15M,Other,445.58,7072.17
2025-01-01T03:30:00+00:00,PT15M,Other Fuel,0.0,7072.17
2025-01-01T03:30:00+00:00,PT15M,Wind Onshore,209.27,7072.17
2025-01-01T03:30:00+00:00,PT15M,Wind Offshore,2119.63,7072.17
2025-01-01T03:15:00+00:00,PT15M,Water,8.46,7090.1
2025-01-01T03:15:00+00:00,PT15M,Other Fuel,0.0,7090.1
2025-01-01T03:15:00+00:00,PT15M,Wind Offshore,2122.27,7090.1
2025-01-01T03:00:00+00:00,PT15M,Other,443.14,7111.67
2025-01-01T03:00:00+00:00,PT15M,Wind Onshore,213.17,7111.67
2025-01-01T03:00:00+00:00,PT15M,Wind Offshore,2119.7,7111.67
2025-01-01T02:45:00+00:00,PT15M,Wind Onshore,208.73,7108.68
2025-01-01T02:30:00+00:00,PT15M,Wind Offshore,2122.23,7107.79
2025-01-01T02:15:00+00:00,PT15M,Natural Gas,376.08,7050.71
2025-01-01T02:15:00+00:00,PT15M,Nuclear,3952.71,7050.71
2025-01-01T02:15:00+00:00,PT15M,Solar,0.0,7050.71
2025-01-01T02:00:00+00:00,PT15M,Natural Gas,375.9,7029.98
2025-01-01T02:00:00+00:00,PT15M,Solar,0.0,7029.98
2025-01-01T02:00:00+00:00,PT15M,Other Fuel,0.0,7029.98
2025-01-01T02:00:00+00:00,PT15M,Wind Onshore,203.09,7029.98
2025-01-01T01:45:00+00:00,PT15M,Natural Gas,375.73,7023.93
2025-01-01T01:45:00+00:00,PT15M,Wind Offshore,2035.85,7023.93
2025-01-01T01:30:00+00:00,PT15M,Natural Gas,376.39,7064.34
2025-01-01T01:30:00+00:00,PT15M,Other,445.99,7064.34
2025-01-01T01:30:00+00:00,PT15M,Biofuels,0.0,7064.34
2025-01-01T01:30:00+00:00,PT15M,Wind Onshore,204.59,7064.34
